age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,ID,y
60,technician,divorced,secondary,no,11615,yes,no,unknown,3,jun,70,10,-1,0,unknown,8350,no
57,unemployed,married,secondary,no,1350,no,no,cellular,25,jun,131,1,388,1,failure,43992,no
42,technician,married,secondary,no,645,yes,yes,unknown,14,may,349,5,-1,0,unknown,3087,no
54,management,divorced,tertiary,no,1692,yes,no,cellular,29,jul,299,5,-1,0,unknown,17601,no
54,admin.,divorced,tertiary,no,122,no,no,cellular,26,oct,322,1,547,1,failure,45118,no
46,blue-collar,married,secondary,no,-396,no,yes,cellular,4,aug,115,1,-1,0,unknown,18952,no
52,blue-collar,married,primary,no,1515,no,no,cellular,7,aug,20,4,-1,0,unknown,19607,no
27,management,single,tertiary,yes,0,yes,no,unknown,16,may,89,2,-1,0,unknown,4012,no
42,entrepreneur,married,secondary,no,169,yes,no,telephone,15,may,87,4,-1,0,unknown,38509,no
34,blue-collar,married,primary,no,174,yes,no,cellular,8,may,405,3,-1,0,unknown,35967,no
40,retired,married,primary,no,407,yes,no,unknown,7,may,502,1,-1,0,unknown,793,no
81,retired,married,primary,no,122,no,no,telephone,23,apr,201,1,-1,0,unknown,33778,no
38,management,single,tertiary,no,16957,yes,no,telephone,29,jan,208,1,247,2,failure,28431,no
44,services,married,secondary,no,382,no,no,unknown,5,jun,1167,1,-1,0,unknown,9038,no
51,technician,married,secondary,no,8863,no,no,cellular,19,nov,435,2,-1,0,unknown,25819,no
39,management,married,tertiary,no,139,no,yes,unknown,28,may,189,7,-1,0,unknown,6576,no
53,technician,married,secondary,no,3429,no,no,cellular,19,aug,280,4,-1,0,unknown,21692,no
56,housemaid,married,primary,no,657,no,no,unknown,16,jun,211,2,-1,0,unknown,10488,no
25,blue-collar,single,secondary,no,-392,yes,no,cellular,7,may,346,1,-1,0,unknown,35294,no
40,technician,married,secondary,no,-28,yes,yes,unknown,30,may,289,2,-1,0,unknown,7584,no
36,admin.,divorced,secondary,no,775,yes,no,unknown,21,may,65,3,-1,0,unknown,5063,no
40,blue-collar,married,secondary,no,5060,no,no,unknown,9,nov,299,1,-1,0,unknown,24144,yes
26,services,married,secondary,no,-16,yes,no,cellular,24,jul,1036,1,-1,0,unknown,16733,no
43,technician,married,secondary,no,5342,yes,no,unknown,29,may,689,2,-1,0,unknown,7305,no
51,technician,married,secondary,no,428,no,yes,cellular,18,jul,145,2,-1,0,unknown,15302,no
40,entrepreneur,married,secondary,no,780,yes,no,unknown,17,jun,163,1,-1,0,unknown,10893,no
46,technician,married,secondary,no,363,yes,no,cellular,6,aug,209,3,-1,0,unknown,19399,no
35,management,married,tertiary,no,1012,no,no,unknown,9,jun,105,1,-1,0,unknown,9856,no
53,self-employed,married,tertiary,no,2627,yes,yes,unknown,16,jun,18,30,-1,0,unknown,10693,no
26,services,single,secondary,yes,74,no,no,cellular,8,jul,362,1,-1,0,unknown,13143,no
40,self-employed,married,secondary,no,1270,yes,no,cellular,8,may,1049,2,-1,0,unknown,35980,no
33,services,divorced,secondary,no,-395,yes,no,unknown,27,may,161,2,-1,0,unknown,6248,no
35,technician,married,secondary,no,-131,yes,no,unknown,6,may,467,2,-1,0,unknown,678,no
30,blue-collar,single,secondary,no,953,yes,no,unknown,2,jun,747,2,-1,0,unknown,8187,yes
30,management,single,tertiary,no,536,no,no,cellular,14,jan,362,2,91,2,success,42674,yes
37,blue-collar,married,primary,no,704,no,no,unknown,18,jun,165,7,-1,0,unknown,11126,no
64,retired,married,primary,no,1977,no,no,cellular,24,feb,160,2,-1,0,unknown,43139,no
37,admin.,married,secondary,no,1123,no,yes,unknown,28,may,138,1,-1,0,unknown,6586,no
53,entrepreneur,married,tertiary,no,49,no,yes,cellular,23,jul,419,5,-1,0,unknown,16504,no
48,blue-collar,married,primary,no,6489,yes,no,unknown,19,may,263,1,-1,0,unknown,4249,no
48,unemployed,married,secondary,no,855,yes,no,unknown,9,may,241,2,-1,0,unknown,1887,no
34,management,single,tertiary,no,1070,no,no,cellular,28,aug,91,15,-1,0,unknown,23487,no
45,blue-collar,married,secondary,no,0,no,no,cellular,30,jul,25,2,-1,0,unknown,17936,no
42,blue-collar,married,primary,no,659,yes,no,cellular,11,may,91,1,-1,0,unknown,36138,no
31,management,married,tertiary,yes,-1038,yes,no,cellular,16,jul,255,2,-1,0,unknown,14981,no
44,blue-collar,married,secondary,no,1397,no,no,cellular,20,nov,326,1,-1,0,unknown,26691,no
39,services,married,secondary,no,-971,yes,yes,unknown,28,may,104,2,-1,0,unknown,6980,no
42,blue-collar,married,primary,no,159,yes,no,telephone,12,may,295,3,-1,0,unknown,36954,no
45,housemaid,married,primary,no,938,no,no,unknown,16,jun,103,3,-1,0,unknown,10725,no
30,services,single,primary,no,5746,yes,no,telephone,20,nov,125,2,-1,0,unknown,26423,no
45,entrepreneur,married,secondary,no,781,no,yes,cellular,17,nov,652,2,126,2,failure,24710,yes
41,blue-collar,married,secondary,no,1011,yes,no,cellular,19,nov,113,1,174,4,other,25768,no
35,unemployed,married,secondary,no,547,yes,no,cellular,6,feb,527,2,-1,0,unknown,30774,no
54,entrepreneur,married,primary,no,3343,yes,yes,unknown,16,may,216,1,-1,0,unknown,3875,no
47,admin.,married,secondary,no,1863,yes,yes,cellular,14,may,151,4,-1,0,unknown,37938,no
35,admin.,single,tertiary,no,170,no,no,unknown,12,jul,12,1,-1,0,unknown,44127,no
33,management,married,tertiary,no,71,no,no,cellular,16,nov,136,1,287,1,failure,42307,no
53,retired,married,secondary,no,4968,no,no,cellular,6,may,109,1,87,2,failure,43640,no
34,blue-collar,single,primary,no,-175,yes,no,unknown,26,may,40,1,-1,0,unknown,5793,no
32,management,married,tertiary,no,-24,yes,no,unknown,12,may,93,4,-1,0,unknown,2277,no
47,admin.,married,secondary,no,1195,no,no,unknown,19,jun,451,1,-1,0,unknown,11364,no
58,blue-collar,married,unknown,no,3585,no,no,cellular,30,apr,122,1,167,1,success,34101,no
33,blue-collar,married,secondary,no,3605,yes,no,cellular,20,nov,308,1,-1,0,unknown,26548,no
34,management,single,tertiary,no,421,no,no,cellular,11,aug,383,3,-1,0,unknown,20301,no
25,management,married,tertiary,no,51,yes,no,cellular,18,jul,127,4,-1,0,unknown,15489,no
34,management,married,tertiary,no,5665,no,no,cellular,11,aug,72,4,-1,0,unknown,20172,no
40,blue-collar,married,primary,no,3090,yes,no,cellular,13,apr,664,1,-1,0,unknown,31981,no
36,management,married,tertiary,no,753,no,no,cellular,26,may,71,5,40,4,failure,39554,no
50,technician,married,secondary,no,797,yes,no,unknown,6,may,354,1,-1,0,unknown,451,no
44,services,divorced,secondary,no,12,yes,yes,cellular,31,jul,5,3,-1,0,unknown,18768,no
44,admin.,married,primary,no,-92,no,yes,cellular,28,jul,526,5,-1,0,unknown,17201,no
51,management,married,tertiary,no,1212,yes,no,unknown,13,may,184,1,-1,0,unknown,2614,no
44,services,divorced,secondary,no,0,yes,no,unknown,4,jun,389,5,-1,0,unknown,8942,no
43,management,single,tertiary,no,778,yes,no,cellular,25,aug,230,5,-1,0,unknown,22900,no
53,admin.,divorced,secondary,no,223,yes,yes,cellular,22,jul,534,1,-1,0,unknown,16207,no
45,blue-collar,divorced,primary,no,8,no,yes,unknown,4,jul,407,1,-1,0,unknown,12649,no
33,management,married,tertiary,no,23,yes,yes,cellular,6,feb,150,1,-1,0,unknown,30647,no
32,technician,single,tertiary,no,705,no,no,cellular,17,jun,544,1,-1,0,unknown,43951,yes
47,blue-collar,married,primary,yes,25,yes,yes,cellular,7,jul,142,3,-1,0,unknown,12698,no
42,admin.,divorced,secondary,yes,0,no,no,cellular,24,jul,226,1,-1,0,unknown,16562,no
30,technician,single,secondary,no,281,no,no,cellular,12,aug,105,2,-1,0,unknown,20517,no
31,blue-collar,married,secondary,no,2577,yes,no,unknown,13,may,611,2,-1,0,unknown,2350,no
36,management,divorced,tertiary,no,210,yes,no,telephone,21,nov,62,1,127,2,failure,27274,no
27,management,single,tertiary,no,2849,no,no,cellular,5,feb,335,1,-1,0,unknown,30332,no
31,admin.,single,secondary,no,162,yes,no,unknown,28,may,247,1,-1,0,unknown,6653,no
34,blue-collar,single,primary,no,18,no,no,cellular,18,may,324,4,360,3,other,39281,no
35,management,married,tertiary,no,86,yes,no,cellular,19,aug,144,3,-1,0,unknown,21703,no
59,management,married,tertiary,no,1857,no,no,cellular,14,aug,128,4,-1,0,unknown,21036,no
33,blue-collar,married,secondary,no,1101,yes,no,cellular,6,apr,399,2,-1,0,unknown,31649,no
54,housemaid,married,primary,no,167,yes,no,cellular,22,jul,106,2,-1,0,unknown,16022,no
41,entrepreneur,single,secondary,no,3216,no,no,unknown,9,jun,718,3,-1,0,unknown,9986,no
39,blue-collar,married,primary,no,4146,yes,yes,unknown,21,may,353,1,-1,0,unknown,4807,no
33,blue-collar,married,secondary,no,1138,yes,yes,unknown,23,may,509,1,-1,0,unknown,5239,no
52,retired,married,tertiary,no,493,no,no,cellular,7,jul,61,6,-1,0,unknown,12767,no
42,services,married,secondary,no,-43,yes,yes,unknown,27,may,363,3,-1,0,unknown,6231,no
46,unemployed,single,secondary,no,836,no,no,cellular,18,nov,95,1,-1,0,unknown,24894,no
28,blue-collar,single,primary,no,431,yes,no,cellular,13,may,68,2,363,2,failure,37043,no
58,management,married,tertiary,no,246,yes,no,cellular,7,may,245,2,288,2,failure,35474,no
32,blue-collar,single,secondary,no,476,yes,yes,unknown,19,may,503,2,-1,0,unknown,4264,no
53,self-employed,married,tertiary,no,4397,yes,no,unknown,12,jun,252,1,-1,0,unknown,10335,no
49,blue-collar,married,primary,no,391,yes,no,unknown,4,jun,245,1,-1,0,unknown,8882,no
35,admin.,married,secondary,no,0,no,no,cellular,7,jul,78,11,-1,0,unknown,12836,no
28,technician,single,secondary,no,440,no,yes,cellular,5,feb,177,2,-1,0,unknown,30424,no
44,blue-collar,married,primary,yes,0,no,yes,unknown,20,jun,144,1,-1,0,unknown,11769,no
47,management,divorced,tertiary,no,6333,yes,no,telephone,19,nov,498,4,-1,0,unknown,25996,no
42,technician,married,secondary,no,297,no,no,unknown,20,jun,65,1,-1,0,unknown,11734,no
50,management,divorced,tertiary,no,-5,yes,no,cellular,5,feb,1118,1,8,1,other,30381,no
41,admin.,married,tertiary,no,1536,no,no,cellular,4,may,54,2,-1,0,unknown,34263,no
49,management,married,tertiary,no,1304,yes,no,unknown,27,may,144,1,-1,0,unknown,6315,no
26,technician,single,tertiary,no,75,yes,yes,unknown,19,may,351,1,-1,0,unknown,4109,no
50,unemployed,single,secondary,no,2668,no,no,telephone,17,nov,1606,1,-1,0,unknown,24379,no
67,retired,married,primary,no,258,no,no,cellular,17,dec,221,1,-1,0,unknown,42511,no
43,technician,married,secondary,no,-496,yes,no,unknown,29,may,100,2,-1,0,unknown,7075,no
55,entrepreneur,married,primary,no,-24,yes,no,unknown,8,may,176,1,-1,0,unknown,1323,no
34,services,divorced,secondary,no,221,yes,no,unknown,19,may,343,1,-1,0,unknown,4177,no
43,technician,divorced,unknown,no,4389,no,no,cellular,8,apr,618,1,-1,0,unknown,43433,yes
40,services,married,secondary,no,446,yes,no,unknown,16,may,1252,1,-1,0,unknown,3713,yes
52,admin.,married,secondary,no,350,no,yes,cellular,8,jul,460,2,-1,0,unknown,13272,no
48,admin.,married,secondary,no,-582,yes,no,cellular,5,may,325,2,-1,0,unknown,34646,no
33,unemployed,single,secondary,no,177,no,no,unknown,8,may,75,4,-1,0,unknown,1545,no
36,technician,single,tertiary,no,743,yes,no,unknown,3,jun,517,1,-1,0,unknown,8421,no
59,technician,divorced,secondary,no,2396,no,no,cellular,20,nov,488,1,-1,0,unknown,26596,yes
28,services,divorced,secondary,no,6,yes,yes,cellular,5,may,211,2,278,23,other,34692,no
34,blue-collar,single,primary,no,85,no,no,unknown,16,may,136,1,-1,0,unknown,3892,no
47,technician,married,secondary,no,-545,yes,yes,unknown,26,may,140,5,-1,0,unknown,5790,no
33,entrepreneur,married,tertiary,no,407,yes,no,cellular,28,jul,189,2,-1,0,unknown,17330,no
53,services,married,unknown,no,2009,no,no,cellular,16,jun,250,1,-1,0,unknown,40312,no
28,management,single,tertiary,no,321,no,yes,cellular,5,feb,255,6,-1,0,unknown,30554,no
30,services,married,secondary,no,0,yes,no,cellular,7,may,512,1,-1,0,unknown,35159,no
43,admin.,divorced,secondary,no,729,yes,no,unknown,30,may,668,2,-1,0,unknown,7774,no
32,technician,married,tertiary,no,1559,yes,yes,cellular,14,aug,144,7,-1,0,unknown,21154,no
28,self-employed,single,tertiary,no,159,no,no,cellular,14,oct,246,2,420,2,other,45014,yes
28,management,married,tertiary,no,22,yes,no,cellular,31,jul,59,3,-1,0,unknown,18506,no
52,management,married,secondary,no,3258,no,no,unknown,5,jun,234,3,-1,0,unknown,9314,no
53,management,married,tertiary,no,618,no,no,cellular,11,aug,73,2,-1,0,unknown,20102,no
72,retired,married,secondary,no,1129,no,no,cellular,25,nov,208,1,91,1,success,42365,yes
34,technician,married,secondary,no,1035,no,no,cellular,25,aug,1374,10,-1,0,unknown,22908,yes
31,management,married,tertiary,no,1812,no,no,cellular,30,apr,461,1,-1,0,unknown,34006,yes
39,technician,married,tertiary,no,11766,yes,no,cellular,14,aug,313,4,102,5,failure,41093,no
44,management,married,tertiary,no,2876,no,no,unknown,9,jun,125,1,-1,0,unknown,9787,no
30,services,single,secondary,no,268,yes,no,cellular,8,may,226,5,-1,0,unknown,35907,no
26,technician,single,secondary,no,2087,no,no,unknown,8,may,151,1,-1,0,unknown,1206,no
64,retired,married,secondary,no,1220,no,no,cellular,7,dec,138,1,-1,0,unknown,42430,no
35,self-employed,single,tertiary,no,4294,no,no,unknown,26,jun,529,4,-1,0,unknown,12355,no
59,services,divorced,secondary,no,0,yes,yes,unknown,6,may,97,1,-1,0,unknown,565,no
34,technician,single,tertiary,no,992,yes,no,cellular,4,may,301,1,88,2,success,34203,no
42,entrepreneur,divorced,tertiary,yes,2,yes,no,unknown,5,may,380,1,-1,0,unknown,8,no
37,admin.,married,secondary,no,581,yes,yes,cellular,23,jul,203,4,-1,0,unknown,16441,no
39,blue-collar,single,primary,no,561,yes,no,cellular,17,apr,88,1,-1,0,unknown,32592,no
53,blue-collar,married,secondary,no,-108,yes,no,cellular,12,may,11,12,175,3,other,36601,no
38,unemployed,single,secondary,no,223,yes,no,cellular,30,jul,698,4,-1,0,unknown,18055,no
49,services,married,secondary,no,0,no,no,cellular,26,aug,189,4,-1,0,unknown,23033,no
33,management,married,tertiary,no,17946,yes,no,cellular,6,feb,195,5,259,1,failure,30790,no
60,management,married,primary,no,-70,yes,no,cellular,13,may,65,2,-1,0,unknown,37410,no
46,housemaid,married,primary,no,1085,no,no,cellular,6,aug,265,8,-1,0,unknown,19425,no
48,blue-collar,married,secondary,no,1596,yes,no,unknown,14,may,760,1,-1,0,unknown,2898,yes
44,management,married,tertiary,no,0,yes,no,unknown,28,may,260,1,-1,0,unknown,6845,no
64,retired,married,primary,no,43,no,no,cellular,10,dec,232,1,-1,0,unknown,42479,yes
34,management,married,tertiary,no,4170,yes,no,unknown,21,may,935,1,-1,0,unknown,5149,no
34,management,single,tertiary,no,220,yes,no,telephone,8,may,63,1,-1,0,unknown,35700,no
43,blue-collar,married,primary,no,25,yes,no,cellular,19,nov,70,1,-1,0,unknown,25800,no
40,management,married,tertiary,no,0,yes,yes,cellular,24,jul,53,1,-1,0,unknown,16560,no
36,admin.,single,secondary,no,135,no,no,unknown,5,jun,308,1,-1,0,unknown,8970,no
34,blue-collar,married,secondary,no,326,yes,yes,unknown,15,may,150,2,-1,0,unknown,3548,no
30,unemployed,married,tertiary,no,0,yes,no,cellular,18,nov,756,1,-1,0,unknown,25067,no
31,management,single,tertiary,no,4718,yes,no,cellular,21,nov,536,1,-1,0,unknown,27383,yes
49,management,divorced,secondary,no,4908,no,no,cellular,31,jul,42,4,-1,0,unknown,18483,no
40,blue-collar,married,primary,no,558,yes,yes,unknown,21,may,56,3,-1,0,unknown,5071,no
31,services,single,secondary,no,864,yes,no,cellular,6,may,100,1,-1,0,unknown,34789,no
50,technician,married,secondary,no,2218,yes,no,cellular,17,aug,711,1,-1,0,unknown,41117,yes
53,technician,married,secondary,no,144,no,no,cellular,21,aug,282,4,-1,0,unknown,22154,no
49,blue-collar,married,primary,no,0,yes,no,cellular,7,aug,76,3,-1,0,unknown,19619,no
34,technician,married,secondary,no,3000,yes,yes,cellular,8,feb,215,3,221,1,failure,42935,no
27,services,married,secondary,no,54,yes,no,cellular,18,may,97,1,370,1,failure,38864,no
49,management,married,secondary,no,466,no,no,cellular,2,feb,21,3,-1,0,unknown,29360,no
34,blue-collar,married,unknown,no,-17,yes,no,unknown,15,may,319,7,-1,0,unknown,3534,no
57,retired,married,secondary,no,486,yes,no,unknown,5,may,180,2,-1,0,unknown,90,no
34,admin.,married,tertiary,no,10,no,no,cellular,21,aug,90,1,91,1,failure,41224,no
36,blue-collar,divorced,secondary,no,719,yes,no,unknown,13,may,1052,1,-1,0,unknown,2650,no
33,technician,single,secondary,no,0,yes,yes,cellular,9,feb,47,2,12,4,other,30842,no
30,blue-collar,single,primary,no,0,no,no,cellular,15,jul,716,3,-1,0,unknown,14683,yes
37,technician,single,tertiary,no,3943,no,no,cellular,6,apr,1138,2,138,1,failure,31663,yes
37,management,married,tertiary,no,393,yes,no,cellular,12,aug,62,2,104,2,success,40857,no
34,blue-collar,married,primary,no,72,yes,no,cellular,15,may,93,3,-1,0,unknown,38666,no
47,technician,married,secondary,no,644,no,no,telephone,21,aug,169,13,-1,0,unknown,22076,no
30,blue-collar,married,secondary,no,294,yes,yes,unknown,16,jun,50,3,-1,0,unknown,10600,no
40,management,single,tertiary,no,732,no,no,cellular,29,jan,148,2,-1,0,unknown,28507,no
54,blue-collar,divorced,primary,no,215,yes,no,unknown,4,jun,71,5,-1,0,unknown,8738,no
52,admin.,divorced,secondary,no,340,yes,no,cellular,17,apr,463,1,344,1,failure,32833,no
56,admin.,married,secondary,no,33,yes,no,cellular,19,aug,97,2,-1,0,unknown,21565,no
38,blue-collar,single,secondary,no,577,yes,no,unknown,2,jun,50,2,-1,0,unknown,8173,no
61,retired,married,primary,no,3738,no,no,telephone,6,feb,188,1,-1,0,unknown,30601,no
50,services,married,secondary,no,107,yes,no,unknown,9,may,71,4,-1,0,unknown,2014,no
46,technician,divorced,secondary,no,387,yes,yes,cellular,3,apr,298,1,-1,0,unknown,31598,no
33,management,married,tertiary,no,22867,yes,no,cellular,10,aug,73,1,440,2,failure,40752,no
47,services,married,secondary,no,24,no,no,cellular,11,aug,271,3,-1,0,unknown,20350,no
48,technician,married,secondary,no,0,no,no,cellular,19,aug,215,2,-1,0,unknown,21517,no
31,admin.,divorced,secondary,no,824,yes,no,unknown,2,jul,32,3,-1,0,unknown,12503,no
38,technician,single,tertiary,no,0,no,no,cellular,28,aug,247,2,-1,0,unknown,41344,no
34,blue-collar,single,secondary,no,177,yes,no,unknown,8,may,500,1,-1,0,unknown,1333,no
83,housemaid,divorced,primary,no,5944,no,no,cellular,30,jul,200,3,-1,0,unknown,44357,no
40,technician,married,secondary,no,697,yes,no,unknown,8,may,111,1,-1,0,unknown,1306,no
19,student,single,unknown,no,0,no,no,cellular,11,feb,123,3,-1,0,unknown,31042,no
23,admin.,single,secondary,no,589,yes,no,cellular,6,may,62,1,-1,0,unknown,34760,no
77,retired,married,secondary,no,4112,no,no,telephone,29,jul,426,1,184,3,success,44335,yes
28,management,married,tertiary,no,103,yes,no,unknown,16,may,461,2,-1,0,unknown,3886,no
39,technician,single,secondary,no,-529,yes,no,cellular,15,may,22,8,175,5,failure,38700,no
54,housemaid,married,primary,no,1319,yes,no,telephone,23,jul,70,2,-1,0,unknown,16344,no
44,management,married,tertiary,no,7818,no,no,cellular,27,may,412,1,-1,0,unknown,39703,yes
52,services,married,secondary,no,-888,no,no,cellular,16,jul,135,1,-1,0,unknown,14776,no
33,blue-collar,married,secondary,no,64,no,no,unknown,16,may,239,3,-1,0,unknown,3897,no
36,technician,married,tertiary,no,202,no,no,cellular,1,jun,206,1,192,1,failure,39837,no
38,technician,married,unknown,no,573,yes,no,unknown,6,may,87,1,-1,0,unknown,571,no
40,blue-collar,married,secondary,no,-60,yes,no,cellular,21,jul,250,1,-1,0,unknown,15780,no
35,technician,married,secondary,no,0,yes,no,telephone,19,nov,125,1,-1,0,unknown,25522,no
36,student,single,tertiary,no,129,no,no,cellular,28,jan,918,1,93,1,success,42764,yes
42,entrepreneur,married,tertiary,no,1654,no,no,unknown,17,jun,116,1,-1,0,unknown,10801,no
45,blue-collar,married,unknown,no,550,no,yes,unknown,20,jun,97,1,-1,0,unknown,11731,no
48,management,divorced,tertiary,no,174,no,no,cellular,6,aug,290,2,-1,0,unknown,19332,no
67,retired,married,primary,no,4416,no,no,cellular,29,sep,245,3,-1,0,unknown,44912,yes
40,technician,divorced,secondary,no,300,yes,yes,cellular,17,apr,386,2,-1,0,unknown,32668,no
43,blue-collar,divorced,primary,no,1260,no,yes,unknown,6,jun,17,4,-1,0,unknown,9538,no
